pickup_datetime,passenger_count,pk_id,dp_id,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,fare_amount,payment_type,total_amount,tip_amount,trip_distance
2011-02-01 00:05:35,1,4295,473,-74.00461799999998,40.7422,-74.01179899999998,40.707792,10.5,CSH,11.5,,2.8
2011-02-01 00:05:35,1,2104,1383,-73.984314,40.760078,-74.005702,40.720298,9.3,CRD,13.3,3.0,3.0
2011-02-01 00:05:36,1,1494,400,-73.99410799999998,40.751232,-73.953179,40.76814,10.9,CSH,11.9,,3.4
2011-02-01 00:05:36,2,3926,808,-73.999162,40.727909999999994,-73.98970199999998,40.747184999999995,6.1,CSH,7.1,,1.6
2011-02-01 00:05:41,1,1031,3051,-73.992704,40.725361,-73.990486,40.717556,5.3,CSH,6.3,,0.7
2011-02-01 00:05:41,2,974,904,-73.98849199999998,40.73472,-73.980051,40.726801,5.3,CSH,6.3,,0.9
2011-02-01 00:05:41,1,1831,1507,-73.990672,40.751168,-73.986186,40.762458,4.5,CSH,5.5,,0.9
2011-02-01 00:05:42,1,2864,2706,-73.958802,40.777967,-73.956738,40.784087,4.1,CRD,5.6,0.5,0.5
2011-02-01 00:05:42,1,804,2543,-73.991907,40.74432,-73.98417899999998,40.725305,8.099999999999998,CRD,10.92,1.82,2.2
2011-02-01 00:05:43,1,4323,912,-74.002531,40.733779,-73.988237,40.774615000000004,12.1,CRD,15.1,2.0,3.8
2011-02-01 00:05:45,1,875,2295,-73.994293,40.766611,-73.970663,40.793839,8.099999999999998,CSH,9.1,,2.5
2011-02-01 00:05:47,1,3087,3046,-73.98376800000001,40.749977,-74.003927,40.7224,8.9,CSH,9.9,,2.7
2011-02-01 00:05:47,1,4306,1218,-73.984718,40.742693,-74.001475,40.707240000000006,12.1,CRD,15.72,2.62,3.8
2011-02-01 00:05:47,1,901,1797,-73.98693799999998,40.729717,-73.98056599999998,40.721752,5.3,CSH,6.3,,0.9
2011-02-01 00:05:47,1,2791,264,-73.978453,40.748332,-74.01293699999998,40.702637,13.3,CRD,15.3,1.0,4.9
2011-02-01 00:05:48,1,1503,2982,-73.98875799999999,40.758439,-73.97102599999998,40.755941,5.7,CSH,6.7,,1.2
2011-02-01 00:05:50,1,451,1500,-73.987992,40.751412,-73.990724,40.756184000000005,4.1,CSH,5.1,,0.4
2011-02-01 00:05:53,1,2737,1028,-73.976325,40.759722,-74.004805,40.73462,8.5,CSH,9.5,,2.7
2011-02-01 00:05:54,1,3883,2297,-73.98433299999999,40.76976,-73.969222,40.795803,7.3,CRD,9.54,1.24,2.2
2011-02-01 00:05:55,1,2357,1060,-73.987071,40.729145,-73.989681,40.717546,4.9,CSH,5.9,,1.0
2011-02-01 00:05:55,1,2108,3517,-73.981898,40.763111,-73.98425,40.73746,8.5,CSH,9.5,,2.3
2011-02-01 00:05:56,1,2021,1508,-73.99170499999998,40.749947,-73.98553599999998,40.762722,5.3,CSH,6.3,,1.2
2011-02-01 00:05:56,2,4310,2980,-73.98884099999998,40.736777000000004,-73.97373899999998,40.752029,6.9,CSH,7.9,,1.4
2011-02-01 00:05:56,2,174,2163,-74.01099599999999,40.709371999999995,-73.97029499999998,40.756324,12.9,CRD,16.68,2.78,4.5
2011-02-01 00:05:57,1,813,4430,-73.98714699999998,40.750409999999995,-73.967526,40.752444,6.5,CRD,9.0,1.5,1.4
2011-02-01 00:05:58,1,1260,2660,-73.976915,40.785224,-73.953035,40.780344,6.5,CRD,8.62,1.12,1.7
2011-02-01 00:05:59,1,3929,3195,-74.0014,40.729245,-74.005936,40.706292,8.099999999999998,CRD,10.46,1.36,2.1
2011-02-01 00:06:00,1,1002,700,-74.012845,40.717238,-73.956783,40.766815,20.5,CRD,25.7,4.2,7.97
2011-02-01 00:06:00,1,3179,1579,-73.99525799999999,40.760505,-74.00979499999998,40.722805,9.3,CSH,10.3,,3.12
2011-02-01 00:06:00,1,1853,2393,-73.98979799999998,40.741597,-73.954587,40.773142,10.1,CRD,12.6,1.5,3.38
2011-02-01 00:06:00,1,4105,993,-73.96311999999999,40.758447,-73.97463,40.76266,4.9,CSH,5.9,,0.71
2011-02-01 00:06:00,1,3872,2448,-73.971655,40.794605,-73.964055,40.798027000000005,4.1,CSH,5.1,,0.06
2011-02-01 00:06:00,1,3223,2111,-73.98879499999998,40.769162,-73.98044799999998,40.765454999999996,3.7,CSH,4.7,,0.6
2011-02-01 00:06:00,1,1377,904,-73.993767,40.746762,-73.979887,40.726892,8.5,CSH,9.5,,0.22
2011-02-01 00:06:00,3,1916,3137,-73.97743,40.733968,-73.98325,40.722347,5.7,CRD,7.7,1.0,1.18
2011-02-01 00:06:00,5,2021,2587,-73.991377,40.749848,-73.956565,40.767057,9.3,CSH,10.3,,3.34
2011-02-01 00:06:00,1,1472,3861,-73.95484999999998,40.777671999999995,-73.970915,40.795767,8.099999999999998,CSH,9.1,,0.22
2011-02-01 00:06:00,3,2482,3152,-73.98537799999998,40.747142,-74.007458,40.705087,15.7,CSH,16.7,,5.14
2011-02-01 00:06:00,1,4427,2070,-73.96645799999999,40.753402,-73.994895,40.745243,10.1,CSH,11.1,,2.43
2011-02-01 00:06:00,1,1595,2289,-74.006873,40.735685,-73.975532,40.78707,11.3,CSH,12.3,,4.06
2011-02-01 00:06:00,1,1825,1043,-73.993877,40.720890000000004,-73.98930699999998,40.721697,4.1,CSH,5.1,,0.44
2011-02-01 00:06:00,4,1705,2109,-73.98527299999999,40.744575,-73.981133,40.763637,6.9,CSH,7.9,,1.85
2011-02-01 00:06:00,5,2359,3926,-73.986198,40.730762,-73.99884199999998,40.728248,5.7,CSH,6.7,,0.97
2011-02-01 00:06:00,1,4374,154,-73.996362,40.722007,-74.00860299999998,40.704088,6.5,CSH,7.5,,1.59
2011-02-01 00:06:00,1,4373,1235,-74.00304199999998,40.727678000000004,-73.99414499999999,40.729888,4.5,CRD,7.5,2.0,0.9
2011-02-01 00:06:00,3,1023,2620,-74.00313699999998,40.731367,-73.994173,40.726618,4.5,CRD,7.0,1.5,0.64
2011-02-01 00:06:00,1,821,2978,-73.98335799999998,40.755677,-73.974777,40.751057,4.5,CSH,5.5,,0.08
2011-02-01 00:06:00,1,4296,1003,-74.00591799999998,40.741163,-74.013777,40.717595,6.5,CRD,9.5,2.0,1.9
2011-02-01 00:06:00,3,1387,2563,-74.010098,40.720578,-73.992192,40.759038000000004,12.5,CRD,16.5,3.0,3.67
2011-02-01 00:06:00,2,891,2798,-74.00257999999998,40.734288,-73.973792,40.75516,9.3,CSH,10.3,,2.61
2011-02-01 00:06:00,1,4120,467,-73.945593,40.807802,-73.98218299999999,40.76501,12.1,CSH,13.1,,4.12
2011-02-01 00:06:00,1,2394,1707,-73.95409499999998,40.774608,-73.982068,40.743283,9.7,CRD,11.7,1.0,2.87
2011-02-01 00:06:00,5,2433,512,-73.98035799999998,40.775237,-73.98225999999998,40.768753000000004,3.7,CSH,4.7,,0.48
2011-02-01 00:06:00,1,1072,926,-73.998008,40.720955,-73.97910999999999,40.786945,15.3,CSH,16.3,,5.47
2011-02-01 00:06:00,1,4237,2403,-74.00533299999998,40.721633000000004,-73.94800499999998,40.783248,17.3,CRD,23.64,5.34,6.22
2011-02-01 00:06:00,1,993,2598,-73.974568,40.762395,-73.980008,40.746427000000004,5.7,CRD,7.7,1.0,1.37
2011-02-01 00:06:00,1,1942,361,-73.99190299999998,40.735298,-73.990263,40.74657,6.1,CRD,8.099999999999998,1.0,1.27
2011-02-01 00:06:00,2,850,2923,-74.008255,40.716561999999996,-74.008115,40.735547,6.9,CSH,7.9,,1.8
2011-02-01 00:06:00,1,981,1501,-73.99321999999998,40.736647999999995,-73.990572,40.756427,6.9,CSH,7.9,,2.06
2011-02-01 00:06:00,1,509,2875,-73.99063499999998,40.734722,-73.96391699999998,40.756941999999995,8.5,CRD,11.0,1.5,2.5
2011-02-01 00:06:00,5,1115,4278,-73.977858,40.757917,-73.991237,40.750593,5.3,CSH,6.3,,1.15
2011-02-01 00:06:00,5,1324,867,-73.98560999999998,40.726918,-73.99768299999998,40.761077,10.5,CRD,12.5,1.0,3.5
2011-02-01 00:06:00,1,2684,2817,-73.97857299999998,40.75352,-73.951223,40.785915,9.7,CRD,11.7,1.0,2.83
2011-02-01 00:06:00,1,641,3244,-73.95381,40.778837,-73.96051699999998,40.761528000000006,7.3,CRD,10.3,2.0,1.69
2011-02-01 00:06:00,1,2990,933,-73.957188,40.774377,-73.97516199999998,40.792598,7.7,CRD,10.7,2.0,2.05
2011-02-01 00:06:00,5,3883,2799,-73.98435,40.769675,-73.97264,40.756240000000005,6.1,CSH,7.1,,1.55
2011-02-01 00:06:00,2,1293,2820,-73.970113,40.752377,-73.94954799999998,40.788563,12.5,CRD,14.5,1.0,3.62
2011-02-01 00:06:00,2,2750,1818,-73.99281999999998,40.734025,-73.984972,40.737163,4.1,CSH,5.1,,0.62
2011-02-01 00:06:00,1,542,3242,-73.971722,40.794878000000004,-73.964658,40.756479999999996,10.9,CRD,12.9,1.0,3.73
2011-02-01 00:06:00,5,2801,4278,-73.97091999999999,40.758947,-73.99110799999998,40.750505,6.9,CSH,7.9,,1.68
2011-02-01 00:06:00,1,3883,2496,-73.98434,40.769767,-73.98296499999998,40.75058,6.9,CRD,9.0,1.1,1.83
2011-02-01 00:06:00,1,829,2463,-73.98019499999998,40.760675,-73.99157199999999,40.759883,4.9,CRD,7.4,1.5,1.02
2011-02-01 00:06:00,1,405,770,-73.950643,40.771183,-73.956793,40.770713,3.3,CRD,6.3,2.0,0.45
2011-02-01 00:06:00,2,502,2034,-73.99293299999998,40.730098,-74.001018,40.727588,3.7,CRD,5.7,1.0,0.63
2011-02-01 00:06:02,1,1105,2791,-73.97679699999999,40.750994,-73.978705,40.748155,2.9,CSH,3.9,,0.2
2011-02-01 00:06:06,2,4487,3785,-73.97791499999998,40.784256,-73.956066,40.782288,6.9,CRD,9.08,1.18,1.7
2011-02-01 00:06:09,1,4105,2744,-73.96294399999998,40.758148999999996,-73.95984699999998,40.773762,8.9,CSH,9.9,,2.3
2011-02-01 00:06:10,1,2101,336,-73.98616699999998,40.75742,-73.99499799999998,40.745082000000004,4.5,CRD,6.9,1.4,0.9
2011-02-01 00:06:14,1,1325,2613,-73.98369099999998,40.725993,-74.002054,40.716888,6.9,CSH,7.9,,1.4
2011-02-01 00:06:16,1,555,2292,-73.966296,40.804973,-73.97273,40.791621,5.7,CRD,7.7,1.0,1.0
2011-02-01 00:06:16,1,1623,2472,-74.0087,40.719858,-73.96834,40.759431,12.9,CSH,13.9,,4.4
2011-02-01 00:06:17,1,2470,1942,-73.971244,40.760923999999996,-73.99150799999998,40.73516,7.7,CSH,8.699999999999998,,2.1
2011-02-01 00:06:17,1,1501,3609,-73.990542,40.756359,-73.98023499999998,40.748638,6.5,CSH,7.5,,1.3
2011-02-01 00:06:18,1,519,3223,-73.98258199999998,40.775461,-73.988507,40.769298,4.1,CRD,6.37,1.27,0.7
2011-02-01 00:06:19,1,4297,1907,-74.005764,40.740608,-73.944671,40.82148,20.5,CRD,23.5,2.0,7.5
2011-02-01 00:06:22,1,1623,1255,-74.00861,40.720024,-73.987402,40.714296000000004,6.9,CSH,7.9,,1.8
2011-02-01 00:06:22,3,4435,2108,-73.964325,40.761479,-73.98207099999999,40.762943,6.1,CSH,7.1,,1.3
