id,node_lon,node_lat,center_id,center_lon,center_lat
0,-73.9267191,40.8590699,968,-73.9189539,40.8644712
1,-73.927781,40.854976,3138,-73.931475,40.856851
2,-73.9382106,40.8570563,3319,-73.9403638,40.8540612
3,-73.9361377,40.8593974,3319,-73.9403638,40.8540612
4,-73.9450871,40.8442155,12,-73.9433047,40.8514984
5,-73.9782696,40.7943562,3365,-73.9760921,40.7968698
6,-73.9798568,40.7930941,3365,-73.9760921,40.7968698
7,-73.9821227,40.789832,3365,-73.9760921,40.7968698
8,-73.9798606,40.7489496,4319,-73.9864129,40.7402115
9,-73.9352066,40.8622625,9,-73.9352066,40.8622625
10,-73.9379102,40.8585105,9,-73.9352066,40.8622625
11,-73.9403135,40.8552516,9,-73.9352066,40.8622625
12,-73.9433047,40.8514984,12,-73.9433047,40.8514984
13,-73.9358712,40.8478867,3360,-73.9419087,40.8492292
14,-73.985987,40.7104777,14,-73.985987,40.7104777
15,-73.9911626,40.7098271,14,-73.985987,40.7104777
16,-73.929656,40.798244,2418,-73.9377697,40.7970162
17,-73.9314174,40.8044859,3676,-73.9370658,40.8075561
18,-73.9753905,40.7990953,3303,-73.9766243,40.7957927
19,-73.9740632,40.8009627,19,-73.9740632,40.8009627
20,-73.9715054,40.8045686,19,-73.9740632,40.8009627
21,-73.96857,40.8084276,19,-73.9740632,40.8009627
22,-73.9984912,40.7085526,3392,-74.0095878,40.7020107
23,-73.9813073,40.7908652,422,-73.9816869,40.7836714
24,-73.979332,40.7934409,422,-73.9816869,40.7836714
25,-74.0101936,40.735241,655,-74.0074994,40.7409399
26,-73.9758933,40.753602,1126,-73.979483,40.755405
27,-73.9780119,40.7526785,1126,-73.979483,40.755405
28,-73.9777208,40.7123183,118,-73.989399,40.709973
29,-73.9751209,40.7187341,105,-73.972079,40.7264444
30,-73.9741033,40.7694893,1429,-73.9759718,40.7762237
31,-73.9349703,40.8354981,4387,-73.9356338,40.8315482
32,-73.9686719,40.7789932,2705,-73.9621391,40.7763197
33,-73.96843300874563,40.75067188600399,2606,-73.973512,40.743782
34,-73.9348644,40.7921806,212,-73.9304732,40.794774
35,-73.9549609,40.8257377,1886,-73.9607274,40.8175155
36,-73.9519946,40.8289973,36,-73.9519946,40.8289973
37,-74.0053317,40.7047379,37,-74.0053317,40.7047379
38,-73.9735904,40.7988044,4174,-73.9666179,40.80414
39,-73.9644018,40.8138714,240,-73.9672119,40.8105536
40,-73.9648086,40.8138238,240,-73.9672119,40.8105536
41,-73.9625998,40.8169455,240,-73.9672119,40.8105536
42,-73.9595259,40.8201147,240,-73.9672119,40.8105536
43,-73.9734,40.799042,3303,-73.9766243,40.7957927
44,-73.9757973,40.770581,3274,-73.971648,40.766143
45,-73.9345335,40.8250339,4387,-73.9356338,40.8315482
46,-73.9344584,40.8219326,4387,-73.9356338,40.8315482
47,-73.96641746074094,40.75017018961442,47,-73.96641746074094,40.75017018961442
48,-73.9714974,40.7441766,47,-73.96641746074094,40.75017018961442
49,-73.9606336,40.7561384,3705,-73.9674498,40.7518428
50,-74.0065908,40.7037942,3392,-74.0095878,40.7020107
51,-73.9666519,40.81175,1886,-73.9607274,40.8175155
52,-73.9689388,40.808206,52,-73.9689388,40.808206
53,-73.9716498,40.8046613,52,-73.9689388,40.808206
54,-73.9742434,40.8009822,52,-73.9689388,40.808206
55,-73.9279904,40.854686,3138,-73.931475,40.856851
56,-73.9748295,40.7190867,3468,-73.9755366,40.7165045
57,-73.9347465,40.8359938,3331,-73.933289,40.838994
58,-73.9746292,40.7340461,2606,-73.973512,40.743782
59,-73.9600724,40.7903537,222,-73.9646868,40.7916653
60,-73.9381677,40.7877188,212,-73.9304732,40.794774
61,-73.9535266,40.7634207,61,-73.9535266,40.7634207
62,-73.9502822,40.7671435,61,-73.9535266,40.7634207
63,-73.9473827,40.7704079,61,-73.9535266,40.7634207
64,-73.9444824,40.7730754,64,-73.9444824,40.7730754
65,-73.9425352,40.776941,64,-73.9444824,40.7730754
66,-73.9298081,40.798651,212,-73.9304732,40.794774
67,-73.9316015,40.8420658,3510,-73.9305458,40.8454272
68,-73.931109,40.8045547,68,-73.931109,40.8045547
69,-73.9314858,40.8421648,4387,-73.9356338,40.8315482
70,-73.9311643,40.842236,70,-73.9311643,40.842236
71,-73.9290566,40.846303,70,-73.9311643,40.842236
72,-73.9266962,40.8498545,70,-73.9311643,40.842236
73,-73.9256748,40.8516334,70,-73.9311643,40.842236
74,-73.9686719,40.7789932,1429,-73.9759718,40.7762237
75,-73.9369546,40.8487215,3510,-73.9305458,40.8454272
76,-73.9353327,40.834593,3331,-73.933289,40.838994
77,-73.9352376,40.831399,3331,-73.933289,40.838994
78,-73.9343472,40.8138113,68,-73.931109,40.8045547
79,-73.9343828,40.8211882,273,-73.934348,40.8187778
80,-73.93442,40.8255167,80,-73.93442,40.8255167
81,-73.9727354,40.7249626,3468,-73.9755366,40.7165045
82,-73.9599492,40.7570603,3524,-73.9582084,40.7593476
83,-73.9490309,40.83627,36,-73.9519946,40.8289973
84,-73.9523886,40.828709,98,-73.948081,40.8381133
85,-73.95433146179178,40.826599816294795,85,-73.95433146179178,40.826599816294795
86,-73.9880645,40.7803803,422,-73.9816869,40.7836714
87,-73.9898474,40.777978,87,-73.9898474,40.777978
88,-73.9922954,40.7746017,87,-73.9898474,40.777978
89,-73.9441172,40.8477736,3344,-73.9448686,40.8450137
90,-73.9918789,40.7750022,3227,-73.988561,40.7691175
91,-73.9904587,40.7769436,3227,-73.988561,40.7691175
92,-73.9416868,40.8522717,3344,-73.9448686,40.8450137
93,-74.0133603,40.7012605,37,-74.0053317,40.7047379
94,-74.0164733,40.7040694,37,-74.0053317,40.7047379
95,-73.9735431,40.7311159,3473,-73.9716488,40.7282767
96,-73.9747898,40.7351831,3473,-73.9716488,40.7282767
97,-73.9440713,40.7827332,843,-73.9465505,40.7890027
98,-73.948081,40.8381133,98,-73.948081,40.8381133
99,-73.9498111,40.8346545,98,-73.948081,40.8381133
100,-73.972335,40.7422132,3296,-73.9730967,40.7389627
101,-73.9647236,40.7836031,222,-73.9646868,40.7916653
102,-73.9682462,40.7478074,3296,-73.9730967,40.7389627
103,-73.9599514,40.7903088,222,-73.9646868,40.7916653
104,-73.9608509,40.8187913,85,-73.95433146179178,40.826599816294795
105,-73.972079,40.7264444,105,-73.972079,40.7264444
106,-73.9741094,40.7230162,105,-73.972079,40.7264444
107,-73.9382269,40.7873974,416,-73.9452574,40.7784828
108,-73.9359024,40.7912126,108,-73.9359024,40.7912126
109,-73.9328807,40.7933066,108,-73.9359024,40.7912126
110,-74.0165613,40.7040467,3063,-74.0140487,40.7090879
111,-74.0138146,40.7011778,3063,-74.0140487,40.7090879
112,-73.9453058,40.8437188,3360,-73.9419087,40.8492292
113,-73.9678796,40.74816,2606,-73.973512,40.743782
114,-73.9235806,40.8546847,968,-73.9189539,40.8644712
115,-73.926067,40.8511951,115,-73.926067,40.8511951
116,-73.9282154,40.847725,115,-73.926067,40.8511951
117,-73.9306359,40.8436669,115,-73.926067,40.8511951
118,-73.989399,40.709973,118,-73.989399,40.709973
119,-73.9852403,40.7104517,118,-73.989399,40.709973
120,-74.0035123,40.7591308,3388,-74.0010621,40.7619572
121,-73.9972823,40.7087971,4523,-74.0008317,40.7130749
122,-73.9427711,40.7752005,416,-73.9452574,40.7784828
123,-73.9459011,40.7719111,416,-73.9452574,40.7784828
124,-73.9655546,40.7838457,2705,-73.9621391,40.7763197
125,-73.9687666800156,40.75037970627908,2606,-73.973512,40.743782
126,-73.9600437,40.7980478,222,-73.9646868,40.7916653
127,-73.9614743,40.798645,222,-73.9646868,40.7916653
128,-73.962886,40.7992545,4174,-73.9666179,40.80414
129,-73.9657046,40.8004313,4174,-73.9666179,40.80414
130,-73.9679942,40.8014007,4174,-73.9666179,40.80414
131,-73.9685711,40.8016441,4174,-73.9666179,40.80414
132,-73.9700504,40.8022679,4174,-73.9666179,40.80414
133,-73.9750067,40.7826383,422,-73.9816869,40.7836714
134,-73.9778254,40.783828,422,-73.9816869,40.7836714
135,-73.9795827,40.7845691,422,-73.9816869,40.7836714
136,-73.9806779,40.7850311,422,-73.9816869,40.7836714
137,-73.9820114,40.7855935,422,-73.9816869,40.7836714
138,-73.9313326,40.8593027,3138,-73.931475,40.856851
139,-73.930122,40.858744,3138,-73.931475,40.856851
140,-73.927625,40.859012,3138,-73.931475,40.856851
141,-73.926786,40.859944,3138,-73.931475,40.856851
142,-73.9703136,40.7839863,222,-73.9646868,40.7916653
143,-73.9731496,40.7851818,422,-73.9816869,40.7836714
144,-73.9759753,40.7863627,422,-73.9816869,40.7836714
145,-73.9776927,40.7870877,422,-73.9816869,40.7836714
146,-73.9788289,40.7875673,422,-73.9816869,40.7836714
147,-73.9810702,40.7885135,422,-73.9816869,40.7836714
148,-73.976212,40.725326,904,-73.982228,40.727846
149,-73.9568234,40.8126219,1886,-73.9607274,40.8175155
150,-73.9598159,40.8138385,1886,-73.9607274,40.8175155
151,-73.960687,40.814192,1886,-73.9607274,40.8175155
152,-73.9959038,40.7328593,1268,-73.9965691,40.7295629
153,-73.9991816,40.7341463,1268,-73.9965691,40.7295629
154,-74.0087998,40.704221,3392,-74.0095878,40.7020107
155,-74.008325,40.703813,3392,-74.0095878,40.7020107
156,-74.0077787,40.7033242,3392,-74.0095878,40.7020107
157,-74.0089696,40.7041084,3392,-74.0095878,40.7020107
158,-74.0079771,40.7032082,3392,-74.0095878,40.7020107
159,-73.9810245,40.7692723,3227,-73.988561,40.7691175
160,-73.9822548,40.7697921,3227,-73.988561,40.7691175
161,-73.9838467,40.7704805,3227,-73.988561,40.7691175
162,-73.9866896,40.7716682,3227,-73.988561,40.7691175
163,-73.9895487,40.7728658,3227,-73.988561,40.7691175
164,-73.9679486,40.7872303,222,-73.9646868,40.7916653
165,-73.9707848,40.7884319,222,-73.9646868,40.7916653
166,-73.9736025,40.7896131,222,-73.9646868,40.7916653
167,-73.9751319,40.7902552,3303,-73.9766243,40.7957927
168,-73.976449,40.7908141,3303,-73.9766243,40.7957927
169,-73.9786893,40.7917606,422,-73.9816869,40.7836714
170,-74.0158085,40.7115654,3063,-74.0140487,40.7090879
171,-74.0143968,40.7110102,3063,-74.0140487,40.7090879
172,-74.0126714,40.7101452,3063,-74.0140487,40.7090879
173,-74.011674,40.709687,3063,-74.0140487,40.7090879
174,-74.010521,40.7091439,3063,-74.0140487,40.7090879
175,-74.009371,40.708614,3063,-74.0140487,40.7090879
176,-74.008269,40.7077219,3063,-74.0140487,40.7090879
177,-73.9334643,40.8016857,2418,-73.9377697,40.7970162
178,-74.0074126,40.7482137,655,-74.0074994,40.7409399
179,-74.002383,40.7064526,3392,-74.0095878,40.7020107
180,-74.001657,40.7094916,4523,-74.0008317,40.7130749
181,-73.983689,40.7854081,422,-73.9816869,40.7836714
182,-73.9828491,40.7877568,422,-73.9816869,40.7836714
183,-73.973672,40.7380812,3473,-73.9716488,40.7282767
184,-73.9582334,40.759667,399,-73.953249,40.7675414
185,-73.9842284,40.7850896,422,-73.9816869,40.7836714
186,-73.9826602,40.7849758,422,-73.9816869,40.7836714
187,-73.9721195,40.7456771,2606,-73.973512,40.743782
188,-73.9749232,40.7460815,2606,-73.973512,40.743782
189,-73.9756975,40.7165061,3468,-73.9755366,40.7165045
190,-73.9747446,40.7188498,3468,-73.9755366,40.7165045
191,-73.9852813,40.7836063,422,-73.9816869,40.7836714
192,-73.9337066,40.8442431,3510,-73.9305458,40.8454272
193,-73.9323138,40.8461493,3510,-73.9305458,40.8454272
194,-73.9329248,40.8033714,4200,-73.9301013,40.8020974
195,-73.9334044,40.8027007,4200,-73.9301013,40.8020974
196,-73.977586,40.71325,2161,-73.9867058,40.7159628
197,-73.9777809,40.7124485,2161,-73.9867058,40.7159628
198,-73.9816369,40.7107361,118,-73.989399,40.709973
199,-73.9837108,40.785842,422,-73.9816869,40.7836714
200,-74.006113,40.7237914,2279,-74.0083464,40.7259304
201,-73.9747141,40.7210513,105,-73.972079,40.7264444
202,-73.964501,40.7589757,3705,-73.9674498,40.7518428
203,-73.9639971,40.7596362,3705,-73.9674498,40.7518428
204,-73.979076,40.766876,3274,-73.971648,40.766143
205,-73.9619892,40.7620792,3274,-73.971648,40.766143
206,-73.9737798,40.738358,2606,-73.973512,40.743782
207,-73.9969538,40.7593876,3388,-74.0010621,40.7619572
208,-73.9968472,40.7577413,3388,-74.0010621,40.7619572
209,-73.943749,40.7828637,416,-73.9452574,40.7784828
210,-73.9856663,40.7803049,422,-73.9816869,40.7836714
211,-73.964345,40.7606238,3274,-73.971648,40.766143
212,-73.9304732,40.794774,212,-73.9304732,40.794774
213,-73.9318124,40.7944866,212,-73.9304732,40.794774
214,-73.9322343,40.793786,212,-73.9304732,40.794774
215,-73.9483958,40.7696458,399,-73.953249,40.7675414
216,-73.9491484,40.7687012,399,-73.953249,40.7675414
217,-73.9950384,40.769378,3227,-73.988561,40.7691175
218,-73.9735933,40.7794868,1429,-73.9759718,40.7762237
219,-73.934463,40.817189,273,-73.934348,40.8187778
220,-74.0082309,40.7219848,2279,-74.0083464,40.7259304
221,-73.9782943,40.7730374,1429,-73.9759718,40.7762237
222,-73.9646868,40.7916653,222,-73.9646868,40.7916653
223,-73.9352284,40.8295922,4387,-73.9356338,40.8315482
224,-73.9356498,40.8305583,4387,-73.9356338,40.8315482
225,-73.9362839,40.8304897,4387,-73.9356338,40.8315482
226,-74.008466,40.7206456,2279,-74.0083464,40.7259304
227,-74.0079297,40.7237578,2279,-74.0083464,40.7259304
228,-73.9768601,40.7146116,3468,-73.9755366,40.7165045
229,-73.9592519,40.7593082,399,-73.953249,40.7675414
230,-73.959539,40.820283,1886,-73.9607274,40.8175155
231,-73.9574473,40.8227216,1886,-73.9607274,40.8175155
232,-73.9601312,40.8197265,1886,-73.9607274,40.8175155
233,-73.9610583,40.8186803,1886,-73.9607274,40.8175155
234,-73.9618103,40.8180007,1886,-73.9607274,40.8175155
235,-73.9355687,40.8069238,3676,-73.9370658,40.8075561
236,-73.9948115,40.7576654,3388,-74.0010621,40.7619572
237,-73.948061,40.8379473,587,-73.945481,40.8334857
238,-73.9698495,40.784623,222,-73.9646868,40.7916653
239,-74.0059302,40.7244132,2279,-74.0083464,40.7259304
240,-73.9672119,40.8105536,240,-73.9672119,40.8105536
241,-73.9610075,40.8176537,1886,-73.9607274,40.8175155
242,-73.977917,40.715649,3468,-73.9755366,40.7165045
243,-73.952984,40.791722,843,-73.9465505,40.7890027
244,-73.9842692,40.7856452,422,-73.9816869,40.7836714
245,-73.9641691,40.7923746,222,-73.9646868,40.7916653
246,-73.9596517,40.8203291,1886,-73.9607274,40.8175155
247,-73.9759847,40.7955204,3365,-73.9760921,40.7968698
248,-73.93488,40.8283867,4387,-73.9356338,40.8315482
249,-73.9344467,40.8156499,273,-73.934348,40.8187778
250,-73.9343624,40.8150259,273,-73.934348,40.8187778
251,-73.9628627,40.7941945,222,-73.9646868,40.7916653
252,-73.9291241,40.7993084,108,-73.9359024,40.7912126
253,-73.9312445,40.803474,4200,-73.9301013,40.8020974
254,-73.9359788,40.8310339,4387,-73.9356338,40.8315482
255,-73.9309781,40.8668641,3458,-73.933427,40.8630268
256,-73.9847324,40.785664,422,-73.9816869,40.7836714
257,-74.00044,40.714372,4523,-74.0008317,40.7130749
258,-73.9318334,40.8692662,3458,-73.933427,40.8630268
259,-74.0075216,40.7239092,2279,-74.0083464,40.7259304
260,-74.0074947,40.723454,2279,-74.0083464,40.7259304
261,-73.9323547,40.8039448,4200,-73.9301013,40.8020974
262,-73.9523897,40.7982179,4082,-73.9542998,40.8006169
263,-73.9370767,40.8341389,3331,-73.933289,40.838994
264,-74.0128371,40.7024415,3392,-74.0095878,40.7020107
265,-73.9303177,40.8023907,3676,-73.9370658,40.8075561
266,-73.9368087,40.79239,2418,-73.9377697,40.7970162
267,-73.9354595,40.8349981,3331,-73.933289,40.838994
268,-73.9758369,40.7472719,2606,-73.973512,40.743782
269,-73.9692725,40.74693,47,-73.96641746074094,40.75017018961442
270,-73.9745237,40.7373813,2606,-73.973512,40.743782
271,-73.9748941,40.7369806,2606,-73.973512,40.743782
272,-73.9342568,40.8179052,273,-73.934348,40.8187778
273,-73.934348,40.8187778,273,-73.934348,40.8187778
274,-73.9367296,40.7904084,212,-73.9304732,40.794774
275,-73.9373914,40.7896936,212,-73.9304732,40.794774
276,-73.9311538,40.847737,3510,-73.9305458,40.8454272
277,-73.9521298,40.7652791,399,-73.953249,40.7675414
278,-73.9510319,40.7665113,399,-73.953249,40.7675414
279,-73.9441039,40.8353715,587,-73.945481,40.8334857
280,-73.9445746,40.8363811,587,-73.945481,40.8334857
281,-73.9442977,40.8370771,587,-73.945481,40.8334857
282,-73.9440172,40.8377866,587,-73.945481,40.8334857
283,-73.9437512,40.8384634,587,-73.945481,40.8334857
284,-73.943465,40.839174,587,-73.945481,40.8334857
285,-73.943066,40.840193,3344,-73.9448686,40.8450137
286,-73.942279,40.842154,3360,-73.9419087,40.8492292
287,-73.942013,40.84281,3360,-73.9419087,40.8492292
288,-73.9416398,40.843443,3360,-73.9419087,40.8492292
289,-73.941142,40.844049,3360,-73.9419087,40.8492292
290,-73.940795,40.844686,3360,-73.9419087,40.8492292
291,-73.940518,40.845369,3360,-73.9419087,40.8492292
292,-73.940241,40.846048,3360,-73.9419087,40.8492292
293,-73.940061,40.846519,3360,-73.9419087,40.8492292
294,-73.939779,40.84721,3360,-73.9419087,40.8492292
295,-73.939524,40.847838,3360,-73.9419087,40.8492292
296,-73.9386594,40.8499781,3360,-73.9419087,40.8492292
297,-73.938284,40.850909,3360,-73.9419087,40.8492292
298,-73.937819,40.852128,3360,-73.9419087,40.8492292
299,-73.937435,40.85338,3360,-73.9419087,40.8492292
300,-73.9369033,40.855125,3360,-73.9419087,40.8492292
301,-73.935602,40.857109,3138,-73.931475,40.856851
302,-74.0058474,40.7116883,4523,-74.0008317,40.7130749
303,-74.0042501,40.710185,4523,-74.0008317,40.7130749
304,-74.0064696,40.706993,3392,-74.0095878,40.7020107
305,-74.005691,40.706375,3392,-74.0095878,40.7020107
306,-74.0052181,40.7059869,3392,-74.0095878,40.7020107
307,-74.0044746,40.7054111,3392,-74.0095878,40.7020107
308,-74.0036256,40.7136499,4523,-74.0008317,40.7130749
309,-74.0026161,40.7142983,4523,-74.0008317,40.7130749
310,-74.0021357,40.7151767,4523,-74.0008317,40.7130749
311,-74.0016907,40.7157471,4523,-74.0008317,40.7130749
312,-74.000818,40.71693,4523,-74.0008317,40.7130749
313,-74.000274,40.717619,4523,-74.0008317,40.7130749
314,-73.9999554,40.718016,4523,-74.0008317,40.7130749
315,-73.9994292,40.7186723,4523,-74.0008317,40.7130749
316,-73.999234,40.718913,4523,-74.0008317,40.7130749
317,-73.9985112,40.7198029,4523,-74.0008317,40.7130749
318,-73.997655,40.720836,4523,-74.0008317,40.7130749
319,-73.9842518,40.7152176,2161,-73.9867058,40.7159628
320,-73.9836386,40.7161377,2161,-73.9867058,40.7159628
321,-73.9833624,40.7166776,2161,-73.9867058,40.7159628
322,-73.9831071,40.717175,2161,-73.9867058,40.7159628
323,-73.9825206,40.7183141,2161,-73.9867058,40.7159628
324,-73.981927,40.7194672,2161,-73.9867058,40.7159628
325,-73.9813183,40.7206493,2161,-73.9867058,40.7159628
326,-73.990945,40.739673,4319,-73.9864129,40.7402115
327,-73.9941671,40.7410305,4319,-73.9864129,40.7402115
328,-73.997007,40.742228,4319,-73.9864129,40.7402115
329,-73.9998517,40.7434266,655,-74.0074994,40.7409399
330,-74.0027323,40.7446399,3461,-73.9980331,40.7510669
331,-74.005535,40.745816,655,-74.0074994,40.7409399
332,-74.0078599,40.746795,655,-74.0074994,40.7409399
333,-74.016626,40.708134,3063,-74.0140487,40.7090879
334,-74.017398,40.708457,3063,-74.0140487,40.7090879
335,-73.9923179,40.7435682,4319,-73.9864129,40.7402115
336,-73.9951595,40.744765,3461,-73.9980331,40.7510669
337,-73.998,40.7459612,3461,-73.9980331,40.7510669
338,-74.0008813,40.7471747,3461,-73.9980331,40.7510669
339,-74.003684,40.748355,3461,-73.9980331,40.7510669
340,-74.0082754,40.7502561,655,-74.0074994,40.7409399
341,-73.9112343,40.8716544,968,-73.9189539,40.8644712
342,-73.9126036,40.8722414,968,-73.9189539,40.8644712
343,-73.952228,40.812316,1281,-73.945613,40.820255
344,-73.95177,40.81294,1886,-73.9607274,40.8175155
345,-73.951322,40.813567,1886,-73.9607274,40.8175155
346,-73.95086,40.814187,1886,-73.9607274,40.8175155
347,-73.9497399,40.8179231,1281,-73.945613,40.820255
348,-73.948541,40.821487,1281,-73.945613,40.820255
349,-73.9809147,40.7142522,2161,-73.9867058,40.7159628
350,-73.98083,40.7135536,2161,-73.9867058,40.7159628
351,-73.9806225,40.7115207,2161,-73.9867058,40.7159628
352,-73.973464,40.76366,3274,-73.971648,40.766143
353,-73.974111,40.7639334,3274,-73.971648,40.766143
354,-73.927319,40.855598,3138,-73.931475,40.856851
355,-73.928716,40.856182,3138,-73.931475,40.856851
356,-73.9297266,40.8566083,3138,-73.931475,40.856851
357,-73.932043,40.857841,3138,-73.931475,40.856851
358,-73.932983,40.858113,3138,-73.931475,40.856851
359,-73.986846,40.745301,4319,-73.9864129,40.7402115
360,-73.9886122,40.7460455,4319,-73.9864129,40.7402115
361,-73.990067,40.746659,3461,-73.9980331,40.7510669
362,-73.9929106,40.7478553,3461,-73.9980331,40.7510669
363,-73.9957492,40.7490521,3461,-73.9980331,40.7510669
364,-73.998626,40.7502567,3461,-73.9980331,40.7510669
365,-74.0014254,40.7514485,3461,-73.9980331,40.7510669
366,-74.0042703,40.7526457,3461,-73.9980331,40.7510669
367,-74.0070337,40.75379,3461,-73.9980331,40.7510669
368,-73.9371437,40.8134293,273,-73.934348,40.8187778
369,-73.9300037,40.8621121,3138,-73.931475,40.856851
370,-73.9296676,40.8622107,3138,-73.931475,40.856851
371,-73.9286059,40.8626215,3138,-73.931475,40.856851
372,-73.927766,40.862926,3138,-73.931475,40.856851
373,-73.926923,40.863238,968,-73.9189539,40.8644712
374,-73.926011,40.863575,968,-73.9189539,40.8644712
375,-73.923767,40.864403,968,-73.9189539,40.8644712
376,-73.921884,40.8651,968,-73.9189539,40.8644712
377,-73.919996,40.865797,968,-73.9189539,40.8644712
378,-73.918596,40.866315,968,-73.9189539,40.8644712
379,-73.917205,40.866813,968,-73.9189539,40.8644712
380,-73.9424535,40.8272063,1281,-73.945613,40.820255
381,-73.941997,40.827823,587,-73.945481,40.8334857
382,-73.94154,40.828447,587,-73.945481,40.8334857
383,-73.941078,40.829083,587,-73.945481,40.8334857
384,-73.9402243,40.830292,587,-73.945481,40.8334857
385,-73.9717336,40.7820374,1429,-73.9759718,40.7762237
386,-74.0094775,40.7045537,3392,-74.0095878,40.7020107
387,-73.958809,40.759913,399,-73.953249,40.7675414
388,-73.9583477,40.7605433,399,-73.953249,40.7675414
389,-73.9579282,40.7611623,399,-73.953249,40.7675414
390,-73.9574532,40.7617963,399,-73.953249,40.7675414
391,-73.9569952,40.7624221,399,-73.953249,40.7675414
392,-73.9565374,40.7630478,399,-73.953249,40.7675414
393,-73.956084,40.7636674,399,-73.953249,40.7675414
394,-73.9556238,40.7642963,399,-73.953249,40.7675414
395,-73.9551668,40.7649208,399,-73.953249,40.7675414
396,-73.9547034,40.765554,399,-73.953249,40.7675414
397,-73.9542449,40.7661805,399,-73.953249,40.7675414
398,-73.9537482,40.7668593,399,-73.953249,40.7675414
399,-73.953249,40.7675414,399,-73.953249,40.7675414
400,-73.9527843,40.7681847,399,-73.953249,40.7675414
401,-73.9523229,40.7688236,399,-73.953249,40.7675414
402,-73.9518686,40.7694526,399,-73.953249,40.7675414
403,-73.9514149,40.7700762,399,-73.953249,40.7675414
404,-73.9509381,40.7707103,399,-73.953249,40.7675414
405,-73.9504368,40.7714021,399,-73.953249,40.7675414
406,-73.9499424,40.7720657,399,-73.953249,40.7675414
407,-73.9494862,40.7726941,399,-73.953249,40.7675414
408,-73.9490092,40.773343,416,-73.9452574,40.7784828
409,-73.9485506,40.7739762,416,-73.9452574,40.7784828
410,-73.9480817,40.7746141,416,-73.9452574,40.7784828
411,-73.9476241,40.7752458,416,-73.9452574,40.7784828
412,-73.947122,40.775929,416,-73.9452574,40.7784828
413,-73.9466301,40.7766012,416,-73.9452574,40.7784828
414,-73.9461727,40.7772273,416,-73.9452574,40.7784828
415,-73.9457131,40.7778572,416,-73.9452574,40.7784828
416,-73.9452574,40.7784828,416,-73.9452574,40.7784828
417,-73.9447758,40.779146,416,-73.9452574,40.7784828
418,-73.9443355,40.7797706,416,-73.9452574,40.7784828
419,-73.9759984,40.7812798,422,-73.9816869,40.7836714
420,-73.9788209,40.7824641,422,-73.9816869,40.7836714
421,-73.9805809,40.7832069,422,-73.9816869,40.7836714
422,-73.9816869,40.7836714,422,-73.9816869,40.7836714
423,-73.9833075,40.784357,422,-73.9816869,40.7836714
424,-73.9313827,40.8474237,3510,-73.9305458,40.8454272
425,-73.932849,40.848038,3510,-73.9305458,40.8454272
426,-73.934239,40.848626,3510,-73.9305458,40.8454272
427,-73.935471,40.849145,3360,-73.9419087,40.8492292
428,-73.936397,40.849541,3360,-73.9419087,40.8492292
429,-73.9396399,40.8501784,3360,-73.9419087,40.8492292
430,-73.940603,40.8503746,3360,-73.9419087,40.8492292
431,-73.9414149,40.848223,3360,-73.9419087,40.8492292
432,-73.9402247,40.8513418,3360,-73.9419087,40.8492292
433,-73.938652,40.854677,3360,-73.9419087,40.8492292
434,-73.9379223,40.8556043,3360,-73.9419087,40.8492292
435,-73.936584,40.8573519,3138,-73.931475,40.856851
436,-73.9903368,40.7371276,4319,-73.9864129,40.7402115
437,-73.9901312,40.7378014,4319,-73.9864129,40.7402115
438,-73.9899514,40.7384888,4319,-73.9864129,40.7402115
439,-73.9897657,40.739176,4319,-73.9864129,40.7402115
440,-73.989584,40.7398521,4319,-73.9864129,40.7402115
441,-73.9893518,40.7405826,4319,-73.9864129,40.7402115
442,-73.9891371,40.7413644,4319,-73.9864129,40.7402115
443,-73.9891005,40.7422189,4319,-73.9864129,40.7402115
444,-73.9891667,40.7430463,4319,-73.9864129,40.7402115
445,-73.9890293,40.7438037,4319,-73.9864129,40.7402115
446,-73.9888931,40.7445356,4319,-73.9864129,40.7402115
447,-73.9887531,40.7452886,4319,-73.9864129,40.7402115
448,-73.9884704,40.7468077,3461,-73.9980331,40.7510669
449,-73.9883321,40.7475512,3461,-73.9980331,40.7510669
450,-73.9878136,40.7506917,1126,-73.979483,40.755405
451,-73.9876732,40.751444,1126,-73.979483,40.755405
452,-73.9875229,40.7521844,1126,-73.979483,40.755405
453,-73.9873363,40.7529083,1126,-73.979483,40.755405
454,-73.987107,40.753627,1126,-73.979483,40.755405
455,-73.9868871,40.754331,1126,-73.979483,40.755405
456,-73.9866613,40.755051,1126,-73.979483,40.755405
457,-73.9864171,40.7558122,1126,-73.979483,40.755405
458,-73.9855335,40.7579634,1126,-73.979483,40.755405
459,-73.9851384,40.7594263,1126,-73.979483,40.755405
460,-73.9848631,40.7601316,1126,-73.979483,40.755405
461,-73.9845109,40.7608012,1126,-73.979483,40.755405
462,-73.9840983,40.7614503,3227,-73.988561,40.7691175
463,-73.9836782,40.7620858,3227,-73.988561,40.7691175
464,-73.9832662,40.7627246,3227,-73.988561,40.7691175
465,-73.9829033,40.763382,3227,-73.988561,40.7691175
466,-73.9825176,40.764058,3227,-73.988561,40.7691175
467,-73.9822627,40.7647568,3227,-73.988561,40.7691175
468,-73.9820384,40.7654683,3227,-73.988561,40.7691175
469,-73.9818927,40.7663007,3227,-73.988561,40.7691175
